trial,fold,elapsed_time_sec,elapsed_time_hms,param_count,best_epoch,train_loss,val_loss,score,n_layers,learning_rate,batch_size,epochs,units_layer_1,units_layer_2,units_layer_3
118,9,760.6372780799866,00:12:40,140265,1184,0.00550114968791604,0.007960226386785507,3.1008808477397807,4,0.00040054405234047664,93,1305,252,112,177,217,122
119,9,625.635247707367,00:10:25,177867,1248,0.006815517321228981,0.00863939430564642,3.002473093391356,4,0.00010076004506911232,122,1256,216,117,256,240,156
120,9,1083.2933821678162,00:18:03,157382,1357,0.005235692020505667,0.00785971712321043,3.1426859570993444,4,0.0001377399250541467,64,1372,207,121,208,225,167
121,9,751.0668873786926,00:12:31,117526,1387,0.005570162553340197,0.007930302992463112,3.0432674113525398,4,0.00016884700301188324,108,1438,192,155,230,111,52
122,9,983.7719278335571,00:16:23,110731,1310,0.0050473990850150585,0.008050734177231789,3.008192807657025,4,0.00046373426563108195,71,1337,161,166,141,190,85
123,9,719.8809499740601,00:11:59,60943,1394,0.007877779193222523,0.010393485426902771,3.278204395787112,1,0.00011762578752587038,101,1418,245,142
124,9,690.2197518348694,00:11:30,68783,1368,0.006046096794307232,0.008134781382977962,2.966286139846527,2,0.00036031439545762187,111,1455,122,177,190
125,9,686.8900656700134,00:11:26,162000,1421,0.004983450751751661,0.007972728461027145,2.8823006128660666,4,0.00029726983144678763,129,1482,223,170,203,214,102
126,9,668.8442785739899,00:11:08,181917,1179,0.004915350116789341,0.007394016720354557,2.8847443416385516,3,0.00033270465084090295,117,1393,234,241,211,232
127,9,772.3671498298645,00:12:52,130008,1314,0.0050996579229831696,0.007805913221091032,2.9712237139182704,4,0.00025259729030056345,96,1361,245,130,196,205,30
129,9,586.390748500824,00:09:46,192495,1254,0.0053495685569942,0.007091509643942118,2.7603229129440465,4,0.00020023409733345367,105,1445,238,192,234,220,111
130,9,614.1846323013306,00:10:14,85427,1209,0.0053908685222268105,0.007306558545678854,2.821118578401416,2,0.00041067346464637695,80,1293,252,123,221
131,9,643.3565759658813,00:10:43,193696,1318,0.004691324662417173,0.007100183516740799,2.7835887655593976,4,0.0002867999404320135,89,1400,201,202,250,251,71
132,9,621.4885361194611,00:10:21,175021,1461,0.004900471307337284,0.007123526651412249,2.710486737302137,4,0.00023015739944954653,100,1465,214,147,239,201,183
133,9,642.3551733493805,00:10:42,167315,1324,0.0052809519693255424,0.007264326326549053,2.750519677270886,4,0.00023705924151119792,98,1499,214,146,241,181,186
134,9,938.3434755802155,00:15:38,175256,1325,0.004977880977094173,0.006994868163019419,2.797178493504015,4,0.00019971353909311581,52,1328,189,159,236,202,193
135,9,684.4716923236847,00:11:24,151379,1413,0.0053151315078139305,0.007177918218076229,2.974044964835043,4,0.0001753401209859603,86,1466,226,127,227,196,126
136,9,587.9106066226959,00:09:47,188822,1185,0.005289424676448107,0.007190349977463484,2.9146324957591285,4,0.00022482195009605266,105,1425,241,137,248,209,208
137,9,536.3547673225403,00:08:56,152691,1338,0.005389371421188116,0.006995333358645439,3.149513266757779,4,0.0003188203468201679,115,1386,205,133,187,213,179
138,9,645.1395382881165,00:10:45,127269,1454,0.005480351857841015,0.007145998999476433,2.7860339184055074,4,0.0002715575755119146,92,1457,219,112,177,188,137
139,9,582.752151966095,00:09:42,99176,1308,0.005326812621206045,0.007287915796041489,2.890798551970478,3,0.0003603433256800807,100,1424,133,148,239,123
140,9,536.1388714313507,00:08:56,146813,1334,0.005724863614886999,0.007157341577112675,2.7141137996555376,4,0.0001887240537256473,110,1364,232,140,167,233,115
141,9,557.1378750801086,00:09:17,140627,940,0.01087087020277977,0.010937927290797234,3.5425262632802816,4,0.00765702055204315,108,1367,211,155,151,232,114
142,9,679.056752204895,00:11:19,144119,1293,0.0055056544952094555,0.007216238882392645,2.9269832146588906,4,0.0001796304973049932,76,1333,231,141,169,226,108
143,9,660.8012933731079,00:11:00,127829,1273,0.0057250563986599445,0.0076404744759202,2.879077768868174,4,0.0001502513951137682,84,1405,222,100,161,236,116
144,9,324.48670506477356,00:05:24,140784,1256,0.005802036728709936,0.007701785769313574,2.856813368427161,4,0.000214562962818232,254,1285,199,137,181,192,167
145,9,525.550372838974,00:08:45,182180,1224,0.0052646454423666,0.006839561276137829,2.865885327502352,4,0.00025319994877402973,126,1481,247,222,166,220,123
146,9,602.4597356319427,00:10:02,123122,1358,0.005691768601536751,0.007949823513627052,3.057802140663402,4,0.0014267826639684463,94,1369,145,131,172,200,155
147,9,548.1254827976227,00:09:08,154532,1405,0.005405176430940628,0.0073639508336782455,2.988537863080225,4,0.00018758312643858227,113,1437,239,120,213,239,98
148,9,507.9324405193329,00:08:27,198991,1350,0.004874172620475292,0.006869911216199398,2.73375710989603,4,0.0002971594304536025,121,1353,234,216,245,209,90
149,9,484.65005230903625,00:08:04,202487,1227,0.004873174242675304,0.0071435170248150826,2.869914229445291,4,0.0002731114920352953,121,1312,233,230,245,206,81
